Date,Open,High,Low,Close,Volume
2018-10-31 00:00:00-04:00,20.514787673950195,20.59467422257893,20.506798866716405,20.514787673950195,2900
2018-11-01 00:00:00-04:00,20.62662601931076,20.746455069312,20.62662601931076,20.738466262817383,800
2018-11-02 00:00:00-04:00,20.818353281707,20.818353281707,20.67455780892267,20.682546615600582,1400
2018-11-05 00:00:00-05:00,20.78639793395996,20.78639793395996,20.78639793395996,20.78639793395996,300
2018-11-06 00:00:00-05:00,20.84232150175731,20.88226401488739,20.83433269438945,20.87427520751953,2300
2018-11-07 00:00:00-05:00,21.073988581224047,21.225772857666016,21.05801249189519,21.225772857666016,1100
2018-11-08 00:00:00-05:00,21.21778703315406,21.28169597057856,21.18583332629644,21.2337646484375,12000
2018-11-09 00:00:00-05:00,21.042033542915306,21.0580111549388,20.946169394483285,20.97812461853028,2800
2018-11-12 00:00:00-05:00,20.88226055909157,20.88226055909157,20.78639793395996,20.78639793395996,500
2018-11-13 00:00:00-05:00,20.898239135742188,20.898239135742188,20.898239135742188,20.898239135742188,200
2018-11-14 00:00:00-05:00,20.86628635430152,20.86628635430152,20.61064910888672,20.61064910888672,2500
2018-11-15 00:00:00-05:00,20.87427520751953,20.87427520751953,20.87427520751953,20.87427520751953,400
2018-11-16 00:00:00-05:00,20.810365699464985,20.98611640930176,20.810365699464985,20.98611640930176,1100
2018-11-19 00:00:00-05:00,20.71449744145528,20.71449744145528,20.70650863647461,20.70650863647461,1200
2018-11-20 00:00:00-05:00,20.37099135228409,20.43490028381348,20.37099135228409,20.43490028381348,3500
2018-11-21 00:00:00-05:00,20.53874960682634,20.626624950002576,20.53874960682634,20.59467124938965,2900
2018-11-23 00:00:00-05:00,20.44288873790825,20.61064910888672,20.41892231760744,20.61064910888672,1300
2018-11-26 00:00:00-05:00,20.77841234528797,20.77841234528797,20.72249221801757,20.72249221801757,2200
2018-11-27 00:00:00-05:00,20.79438781738281,20.79438781738281,20.79438781738281,20.79438781738281,2200
2018-11-28 00:00:00-05:00,20.98611292865101,20.98611292865101,20.906226394130165,20.946168899536133,1100
2018-11-29 00:00:00-05:00,21.313648470137863,21.329626083374023,21.313648470137863,21.329626083374023,500
2018-11-30 00:00:00-05:00,21.281695976428857,21.32164001464844,21.24175346191853,21.32164001464844,1500
2018-12-03 00:00:00-05:00,21.553304783874047,21.553304783874047,21.4334757419726,21.44945335388184,4200
2018-12-04 00:00:00-05:00,21.321639286890186,21.321639286890186,20.96215057373047,20.96215057373047,1900
2018-12-06 00:00:00-05:00,20.52277449258912,20.79438781738281,20.33903499143407,20.79438781738281,20600
2018-12-07 00:00:00-05:00,20.79438781738281,20.79438781738281,20.79438781738281,20.79438781738281,100
2018-12-10 00:00:00-05:00,20.37099063285651,20.474842071533203,20.155297425171383,20.474842071533203,1600
2018-12-11 00:00:00-05:00,20.618636845022188,20.68254577213012,20.466854095458984,20.466854095458984,400
2018-12-12 00:00:00-05:00,20.802377330462107,20.858297453870485,20.66657066345215,20.66657066345215,12300
2018-12-13 00:00:00-05:00,20.74645568334464,20.74645568334464,20.66657066345215,20.66657066345215,500
