Date,Open,High,Low,Close,Volume
1998-12-22 00:00:00-05:00,16.85948054948252,17.029349371139777,16.85948054948252,17.008115768432617,5700
1998-12-23 00:00:00-05:00,17.114281124538845,17.390317916870117,17.114281124538845,17.390317916870117,18100
1998-12-24 00:00:00-05:00,17.411554160627347,17.496488571166992,17.337236551405155,17.496488571166992,4900
1998-12-28 00:00:00-05:00,17.443401239188432,17.496485235655836,17.241682052612305,17.241682052612305,15500
1998-12-29 00:00:00-05:00,17.241672019498893,17.623876571655273,17.241672019498893,17.623876571655273,5300
1998-12-30 00:00:00-05:00,17.666352616190764,17.687586213085225,17.475250244140625,17.475250244140625,17300
1998-12-31 00:00:00-05:00,17.538947852758263,17.666349411010742,17.496480666674103,17.666349411010742,6600
1999-01-04 00:00:00-05:00,17.836212433964374,17.921146778888012,17.51770864050072,17.623876571655273,249200
1999-01-05 00:00:00-05:00,17.666355626297452,17.899925231933594,17.666355626297452,17.899925231933594,4400
1999-01-06 00:00:00-05:00,18.0273186962969,18.19718742370605,17.984851514444607,18.19718742370605,38500
1999-01-07 00:00:00-05:00,18.027316926372567,18.133484870579707,17.899915393323997,18.11225128173828,15900
1999-01-08 00:00:00-05:00,18.15472333915812,18.335208892822266,18.15472333915812,18.335208892822266,24400
1999-01-11 00:00:00-05:00,18.324593925806635,18.51569629583243,18.21842594245897,18.37767791748047,7700
1999-01-12 00:00:00-05:00,18.430761562975817,18.515695948058656,18.28212638908085,18.30335998535156,270700
1999-01-13 00:00:00-05:00,17.51771721404386,18.26089309585178,17.51771721404386,18.13349151611328,7100
1999-01-14 00:00:00-05:00,18.19719546969976,18.25027947048651,17.921158665608626,17.984859466552734,12200
1999-01-15 00:00:00-05:00,18.04856026526725,18.28212986870012,18.04856026526725,18.22904586791992,7700
1999-01-19 00:00:00-05:00,18.53693536345848,18.791738598695023,18.430767348776588,18.749271392822266,22700
1999-01-20 00:00:00-05:00,18.85543632507324,19.110239518655312,18.74926832774738,18.85543632507324,25800
1999-01-21 00:00:00-05:00,18.81296156056425,18.81296156056425,18.154720241853767,18.19718742370605,23200
1999-01-22 00:00:00-05:00,18.0697950241366,18.26089743919797,17.942393414095683,18.122879028320312,67100
1999-01-25 00:00:00-05:00,18.133490797948312,18.282125968423298,18.133490797948312,18.271509170532227,495300
1999-01-26 00:00:00-05:00,18.30336321979124,18.36706401986012,18.122877619596075,18.35644721984864,187400
1999-01-27 00:00:00-05:00,18.40952046786513,18.40952046786513,18.17595100402832,18.17595100402832,6800
1999-01-28 00:00:00-05:00,18.34582302548469,18.57939253159619,18.34582302548469,18.51569175720215,25800
1999-01-29 00:00:00-05:00,18.53692534866683,18.53692534866683,18.28212225109065,18.51569175720215,13800
1999-02-01 00:00:00-05:00,18.600626911785337,18.66432768888049,18.451991765229977,18.62186050415039,34000
1999-02-02 00:00:00-05:00,18.324582075631177,18.37766603297657,18.091012663311428,18.345815658569336,141700
1999-02-03 00:00:00-05:00,18.303358837259825,18.69618034362793,18.303358837259825,18.69618034362793,38900
1999-02-04 00:00:00-05:00,18.579396284963227,18.64309707222596,18.430761114683524,18.558162689208984,7400
1999-02-05 00:00:00-05:00,18.558151487950926,18.558151487950926,18.218414160940384,18.345815658569336,16900
1999-02-08 00:00:00-05:00,18.43076006829152,18.43076006829152,18.260891311901734,18.335208892822266,6500
