Date,Open,High,Low,Close,Volume
2013-03-05 00:00:00+01:00,3524.89990234375,3567.97998046875,3524.2099609375,3561.030029296875,0
2013-03-06 00:00:00+01:00,3565.2900390625,3606.550048828125,3565.2900390625,3584.969970703125,0
2013-03-07 00:00:00+01:00,3581.52001953125,3600.830078125,3574.679931640625,3594.989990234375,0
2013-03-08 00:00:00+01:00,3609.1298828125,3640.929931640625,3608.85009765625,3630.530029296875,0
2013-03-11 00:00:00+01:00,3628.050048828125,3638.97998046875,3617.0400390625,3630.909912109375,0
2013-03-12 00:00:00+01:00,3623.969970703125,3640.02001953125,3622.030029296875,3635.81005859375,0
2013-03-13 00:00:00+01:00,3637.080078125,3647.340087890625,3630.580078125,3644.18994140625,0
2013-03-14 00:00:00+01:00,3655.110107421875,3669.5400390625,3655.110107421875,3667.449951171875,0
2013-03-15 00:00:00+01:00,3668.590087890625,3672.97998046875,3653.030029296875,3661.06005859375,0
2013-03-18 00:00:00+01:00,3660.550048828125,3685.550048828125,3617.610107421875,3680.47998046875,0
2013-03-19 00:00:00+01:00,3684.39990234375,3686.52001953125,3658.6201171875,3669.93994140625,0
2013-03-20 00:00:00+01:00,3678.0,3681.840087890625,3653.0400390625,3670.8798828125,0
2013-03-21 00:00:00+01:00,3671.070068359375,3717.969970703125,3671.030029296875,3689.1298828125,0
2013-03-22 00:00:00+01:00,3691.679931640625,3694.550048828125,3661.22998046875,3678.10009765625,0
2013-03-25 00:00:00+01:00,3687.60009765625,3736.080078125,3671.669921875,3672.919921875,0
2013-03-26 00:00:00+01:00,3678.919921875,3696.320068359375,3659.719970703125,3664.10009765625,0
2013-03-27 00:00:00+01:00,3669.699951171875,3672.139892578125,3601.679931640625,3610.699951171875,0
2013-04-02 00:00:00+02:00,3601.510009765625,3676.6298828125,3595.89990234375,3673.090087890625,0
2013-04-03 00:00:00+02:00,3666.199951171875,3666.199951171875,3611.090087890625,3613.389892578125,0
2013-04-04 00:00:00+02:00,3621.239990234375,3624.93994140625,3561.64990234375,3567.10009765625,0
2013-04-05 00:00:00+02:00,3568.780029296875,3571.5,3465.739990234375,3480.31005859375,0
2013-04-08 00:00:00+02:00,3488.830078125,3515.97998046875,3479.85009765625,3486.7099609375,0
2013-04-09 00:00:00+02:00,3501.22998046875,3504.85009765625,3451.929931640625,3460.989990234375,0
2013-04-10 00:00:00+02:00,3461.699951171875,3539.719970703125,3461.699951171875,3531.739990234375,0
2013-04-11 00:00:00+02:00,3525.739990234375,3556.14990234375,3523.469970703125,3549.449951171875,0
2013-04-12 00:00:00+02:00,3543.68994140625,3547.10009765625,3485.830078125,3497.669921875,0
2013-04-15 00:00:00+02:00,3477.739990234375,3484.969970703125,3424.31005859375,3448.550048828125,0
2013-04-16 00:00:00+02:00,3440.429931640625,3457.260009765625,3420.22998046875,3432.919921875,0
2013-04-17 00:00:00+02:00,3443.719970703125,3474.72998046875,3389.1201171875,3407.739990234375,0
2013-04-18 00:00:00+02:00,3406.2099609375,3418.77001953125,3382.5400390625,3389.280029296875,0
2013-04-19 00:00:00+02:00,3394.239990234375,3414.2099609375,3375.18994140625,3383.139892578125,0
2013-04-22 00:00:00+02:00,3391.77001953125,3411.169921875,3370.72998046875,3391.760009765625,0
2013-04-23 00:00:00+02:00,3387.360107421875,3467.89990234375,3383.419921875,3462.18994140625,0
2013-04-24 00:00:00+02:00,3461.280029296875,3503.699951171875,3455.050048828125,3497.419921875,0
2013-04-25 00:00:00+02:00,3508.5400390625,3530.110107421875,3498.080078125,3515.419921875,0
2013-04-26 00:00:00+02:00,3512.320068359375,3516.449951171875,3463.0,3476.64990234375,0
2013-04-29 00:00:00+02:00,3463.2099609375,3496.760009765625,3463.2099609375,3493.800048828125,0
2013-04-30 00:00:00+02:00,3511.4599609375,3517.590087890625,3486.64990234375,3494.419921875,0
2013-05-02 00:00:00+02:00,3491.989990234375,3528.219970703125,3468.530029296875,3505.3701171875,0
2013-05-03 00:00:00+02:00,3495.1298828125,3554.7099609375,3494.889892578125,3550.760009765625,0
2013-05-06 00:00:00+02:00,3554.340087890625,3558.169921875,3531.3798828125,3543.219970703125,0
2013-05-07 00:00:00+02:00,3539.820068359375,3575.070068359375,3535.0,3557.27001953125,0
2013-05-08 00:00:00+02:00,3556.7099609375,3570.409912109375,3538.830078125,3569.010009765625,0
2013-05-09 00:00:00+02:00,3568.81005859375,3597.280029296875,3563.909912109375,3587.739990234375,0
2013-05-10 00:00:00+02:00,3595.8798828125,3623.27001953125,3592.1201171875,3605.860107421875,0
2013-05-13 00:00:00+02:00,3612.4599609375,3622.780029296875,3590.25,3601.830078125,0
2013-05-14 00:00:00+02:00,3601.489990234375,3623.449951171875,3583.77001953125,3620.2099609375,0
2013-05-15 00:00:00+02:00,3620.050048828125,3640.570068359375,3612.43994140625,3625.050048828125,0
2013-05-16 00:00:00+02:00,3618.090087890625,3626.409912109375,3598.9599609375,3625.6201171875,0
2013-05-17 00:00:00+02:00,3623.530029296875,3645.35009765625,3598.3798828125,3628.949951171875,0
2013-05-20 00:00:00+02:00,3632.97998046875,3647.330078125,3619.72998046875,3645.840087890625,0
2013-05-21 00:00:00+02:00,3648.77001953125,3654.2900390625,3631.2900390625,3652.5,0
2013-05-22 00:00:00+02:00,3654.030029296875,3698.679931640625,3637.27001953125,3683.1298828125,0
2013-05-23 00:00:00+02:00,3641.590087890625,3642.60009765625,3593.159912109375,3624.010009765625,0
2013-05-24 00:00:00+02:00,3637.429931640625,3670.68994140625,3637.429931640625,3654.39990234375,0
2013-05-27 00:00:00+02:00,3662.820068359375,3681.60009765625,3654.659912109375,3673.840087890625,0
2013-05-28 00:00:00+02:00,3683.64990234375,3733.10009765625,3682.090087890625,3714.320068359375,0
2013-05-29 00:00:00+02:00,3692.429931640625,3708.889892578125,3680.60009765625,3690.5400390625,0
2013-05-30 00:00:00+02:00,3688.06005859375,3719.659912109375,3671.419921875,3700.56005859375,0
2013-05-31 00:00:00+02:00,3694.489990234375,3694.489990234375,3654.3701171875,3675.969970703125,0
2013-06-03 00:00:00+02:00,3681.929931640625,3689.830078125,3635.72998046875,3650.969970703125,0
2013-06-04 00:00:00+02:00,3661.35009765625,3686.010009765625,3637.669921875,3647.090087890625,0
2013-06-05 00:00:00+02:00,3634.159912109375,3664.669921875,3610.739990234375,3610.739990234375,0
2013-06-06 00:00:00+02:00,3611.669921875,3622.77001953125,3568.4599609375,3568.4599609375,0
2013-06-07 00:00:00+02:00,3579.1201171875,3631.669921875,3551.0,3618.590087890625,0
2013-06-10 00:00:00+02:00,3618.580078125,3656.14990234375,3614.429931640625,3641.75,0
2013-06-11 00:00:00+02:00,3629.89990234375,3636.590087890625,3590.06005859375,3618.5,0
2013-06-12 00:00:00+02:00,3614.429931640625,3644.530029296875,3598.610107421875,3610.260009765625,0
2013-06-13 00:00:00+02:00,3564.139892578125,3579.0,3535.699951171875,3573.639892578125,0
2013-06-14 00:00:00+02:00,3580.860107421875,3610.3701171875,3568.330078125,3581.800048828125,0
2013-06-17 00:00:00+02:00,3596.300048828125,3638.830078125,3596.300048828125,3604.43994140625,0
2013-06-18 00:00:00+02:00,3599.929931640625,3623.080078125,3599.929931640625,3610.31005859375,0
2013-06-19 00:00:00+02:00,3610.449951171875,3620.35009765625,3587.989990234375,3593.679931640625,0
2013-06-20 00:00:00+02:00,3572.0400390625,3572.0400390625,3517.75,3523.030029296875,0
2013-06-21 00:00:00+02:00,3509.5400390625,3533.409912109375,3466.5400390625,3466.5400390625,0
2013-06-24 00:00:00+02:00,3462.179931640625,3462.179931640625,3386.39990234375,3390.6201171875,0
2013-06-25 00:00:00+02:00,3403.419921875,3458.7099609375,3398.4599609375,3445.800048828125,0
2013-06-26 00:00:00+02:00,3442.7900390625,3484.25,3433.60009765625,3477.199951171875,0
2013-06-27 00:00:00+02:00,3481.8798828125,3517.739990234375,3475.070068359375,3503.510009765625,0
2013-06-28 00:00:00+02:00,3518.0400390625,3541.56005859375,3481.489990234375,3497.330078125,0
2013-07-01 00:00:00+02:00,3498.530029296875,3566.27001953125,3498.530029296875,3549.739990234375,0
2013-07-02 00:00:00+02:00,3552.800048828125,3558.360107421875,3514.0400390625,3526.260009765625,0
2013-07-03 00:00:00+02:00,3509.320068359375,3509.320068359375,3459.280029296875,3480.239990234375,0
2013-07-04 00:00:00+02:00,3492.2900390625,3547.169921875,3488.35009765625,3543.010009765625,0
2013-07-05 00:00:00+02:00,3543.72998046875,3559.110107421875,3481.389892578125,3488.360107421875,0
2013-07-08 00:00:00+02:00,3488.75,3618.75,3488.659912109375,3585.340087890625,0
2013-07-09 00:00:00+02:00,3586.52001953125,3636.2900390625,3586.449951171875,3627.9599609375,0
2013-07-10 00:00:00+02:00,3624.800048828125,3633.929931640625,3594.219970703125,3622.340087890625,0
2013-07-11 00:00:00+02:00,3649.469970703125,3668.840087890625,3629.22998046875,3644.1298828125,0
2013-07-12 00:00:00+02:00,3642.3798828125,3655.580078125,3630.590087890625,3647.68994140625,0
2013-07-15 00:00:00+02:00,3647.820068359375,3675.7099609375,3647.820068359375,3658.7900390625,0
2013-07-16 00:00:00+02:00,3666.489990234375,3674.760009765625,3646.570068359375,3665.3798828125,0
2013-07-17 00:00:00+02:00,3667.75,3702.580078125,3653.6298828125,3693.919921875,0
2013-07-18 00:00:00+02:00,3694.510009765625,3759.93994140625,3694.030029296875,3759.93994140625,0
2013-07-19 00:00:00+02:00,3752.780029296875,3784.860107421875,3742.320068359375,3784.860107421875,0
2013-07-22 00:00:00+02:00,3784.81005859375,3789.110107421875,3772.43994140625,3789.110107421875,0
2013-07-23 00:00:00+02:00,3784.6298828125,3791.22998046875,3776.070068359375,3776.080078125,0
2013-07-24 00:00:00+02:00,3781.530029296875,3802.389892578125,3768.340087890625,3780.02001953125,0
2013-07-25 00:00:00+02:00,3781.969970703125,3791.8798828125,3649.429931640625,3688.949951171875,0
2013-07-26 00:00:00+02:00,3700.419921875,3724.909912109375,3671.43994140625,3709.14990234375,0
2013-07-29 00:00:00+02:00,3710.0400390625,3755.580078125,3710.0400390625,3712.469970703125,0
2013-07-30 00:00:00+02:00,3727.89990234375,3759.820068359375,3725.949951171875,3745.590087890625,0
2013-07-31 00:00:00+02:00,3738.580078125,3787.159912109375,3720.2900390625,3787.159912109375,0
2013-08-01 00:00:00+02:00,3809.169921875,3858.830078125,3806.8701171875,3858.56005859375,0
2013-08-02 00:00:00+02:00,3858.889892578125,3859.780029296875,3834.820068359375,3843.02001953125,0
2013-08-05 00:00:00+02:00,3841.159912109375,3854.14990234375,3832.419921875,3849.669921875,0
2013-08-06 00:00:00+02:00,3841.22998046875,3877.81005859375,3827.8701171875,3836.659912109375,0
2013-08-07 00:00:00+02:00,3830.8701171875,3834.330078125,3802.419921875,3834.330078125,0
2013-08-08 00:00:00+02:00,3831.530029296875,3851.419921875,3817.39990234375,3842.320068359375,0
2013-08-09 00:00:00+02:00,3851.56005859375,3871.39990234375,3827.5400390625,3856.679931640625,0
2013-08-12 00:00:00+02:00,3862.320068359375,3868.449951171875,3812.780029296875,3850.35009765625,0
2013-08-13 00:00:00+02:00,3848.6298828125,3866.070068359375,3837.840087890625,3846.60009765625,0
2013-08-14 00:00:00+02:00,3848.510009765625,3886.010009765625,3846.889892578125,3884.639892578125,0
2013-08-15 00:00:00+02:00,3880.3798828125,3884.5,3821.1201171875,3851.139892578125,0
2013-08-16 00:00:00+02:00,3842.449951171875,3864.6298828125,3834.860107421875,3859.510009765625,0
2013-08-19 00:00:00+02:00,3855.1298828125,3858.6298828125,3821.639892578125,3827.989990234375,0
2013-08-20 00:00:00+02:00,3809.56005859375,3810.179931640625,3766.780029296875,3787.2099609375,0
2013-08-21 00:00:00+02:00,3783.2900390625,3789.760009765625,3766.949951171875,3769.31005859375,0
2013-08-22 00:00:00+02:00,3766.949951171875,3824.919921875,3766.949951171875,3820.449951171875,0
2013-08-23 00:00:00+02:00,3817.679931640625,3837.25,3805.570068359375,3833.510009765625,0
2013-08-26 00:00:00+02:00,3822.530029296875,3835.8798828125,3805.8701171875,3835.8798828125,0
2013-08-27 00:00:00+02:00,3827.360107421875,3827.7900390625,3763.409912109375,3765.5400390625,0
2013-08-28 00:00:00+02:00,3753.530029296875,3756.56005859375,3704.419921875,3726.89990234375,0
2013-08-29 00:00:00+02:00,3734.840087890625,3757.340087890625,3731.760009765625,3754.3701171875,0
2013-08-30 00:00:00+02:00,3751.18994140625,3758.9599609375,3716.090087890625,3716.760009765625,0
2013-09-02 00:00:00+02:00,3718.72998046875,3796.18994140625,3718.5,3788.85009765625,0
2013-09-03 00:00:00+02:00,3785.75,3796.0,3761.27001953125,3774.169921875,0
2013-09-04 00:00:00+02:00,3789.8701171875,3798.5,3751.10009765625,3792.679931640625,0
2013-09-05 00:00:00+02:00,3806.6201171875,3864.050048828125,3806.6201171875,3864.050048828125,0
2013-09-06 00:00:00+02:00,3866.60009765625,3924.489990234375,3843.75,3923.72998046875,0
2013-09-09 00:00:00+02:00,3917.52001953125,3928.909912109375,3902.909912109375,3925.909912109375,0
2013-09-10 00:00:00+02:00,3941.47998046875,3989.889892578125,3941.47998046875,3985.669921875,0
2013-09-11 00:00:00+02:00,3980.659912109375,3999.43994140625,3977.8798828125,3984.8798828125,0
2013-09-12 00:00:00+02:00,3973.06005859375,3985.989990234375,3941.510009765625,3954.429931640625,0
