date,unemployment_rate,cpi_headline,cpi_core,pce_core,period,detailed_period
2021-05-01,5.8,4.9264665639830785,3.7846819284734767,3.576698284947777,COVID & Post-COVID,코로나 회복 (2021-2022)
2021-06-01,5.9,5.317418943207719,4.423187598975353,3.887841884225729,COVID & Post-COVID,코로나 회복 (2021-2022)
2021-07-01,5.4,5.269167647240969,4.207353331662866,3.9675881792182954,COVID & Post-COVID,코로나 회복 (2021-2022)
2021-08-01,5.1,5.181323173271246,3.9486331224713345,3.9920178647788296,COVID & Post-COVID,코로나 회복 (2021-2022)
2021-09-01,4.7,5.363523425270289,4.013639084827814,4.0438350965415815,COVID & Post-COVID,코로나 회복 (2021-2022)
2021-10-01,4.5,6.226591220771449,4.5832621627442505,4.469517398312317,COVID & Post-COVID,코로나 회복 (2021-2022)
2021-11-01,4.2,6.865559520296194,4.974424126142218,4.938528860179203,COVID & Post-COVID,코로나 회복 (2021-2022)
2021-12-01,3.9,7.159457345112474,5.504159561442767,5.24437226167096,COVID & Post-COVID,코로나 회복 (2021-2022)
2022-01-01,4.0,7.578082463000535,6.058443287379434,5.406422950943113,COVID & Post-COVID,코로나 회복 (2021-2022)
2022-02-01,3.8,7.949220898953979,6.455520430171058,5.649107318951518,COVID & Post-COVID,코로나 회복 (2021-2022)
2022-03-01,3.7,8.540780148538584,6.480311508806325,5.629665662594241,COVID & Post-COVID,코로나 회복 (2021-2022)
2022-04-01,3.7,8.235161744022502,6.157309612390649,5.348259862946181,COVID & Post-COVID,코로나 회복 (2021-2022)
2022-05-01,3.6,8.530051713089225,6.019814344888674,5.18579502881511,COVID & Post-COVID,코로나 회복 (2021-2022)
2022-06-01,3.6,8.999298141923106,5.907970951845765,5.323449514250211,COVID & Post-COVID,코로나 회복 (2021-2022)
2022-07-01,3.5,8.447778206754553,5.900466194610221,5.112688195705206,COVID & Post-COVID,코로나 회복 (2021-2022)
2022-08-01,3.6,8.216255059541266,6.29379150673246,5.356555429657517,COVID & Post-COVID,코로나 회복 (2021-2022)
2022-09-01,3.5,8.205751582451759,6.632895644682146,5.606573223779621,COVID & Post-COVID,코로나 회복 (2021-2022)
2022-10-01,3.6,7.757261470809462,6.295779498595766,5.45995788862268,COVID & Post-COVID,코로나 회복 (2021-2022)
2022-11-01,3.6,7.131380368978291,5.9648355215570215,5.200736515271864,COVID & Post-COVID,코로나 회복 (2021-2022)
2022-12-01,3.5,6.410831677385809,5.684013449220071,4.95164097687022,COVID & Post-COVID,코로나 회복 (2021-2022)
2023-01-01,3.5,6.340296309929161,5.539070917262623,4.9451726970746845,COVID & Post-COVID,최근 시기 (2023-)
2023-02-01,3.6,5.957648712766894,5.495462366785087,4.8634569569391495,COVID & Post-COVID,최근 시기 (2023-)
2023-03-01,3.5,4.931348641757127,5.562820885401543,4.771688688936915,COVID & Post-COVID,최근 시기 (2023-)
2023-04-01,3.4,4.946947488062325,5.513746497104743,4.778422079240263,COVID & Post-COVID,최근 시기 (2023-)
2023-05-01,3.6,4.125314539356473,5.336273579898587,4.7085103202033185,COVID & Post-COVID,최근 시기 (2023-)
2023-06-01,3.6,3.0592533347792994,4.857674424932568,4.3663006225082235,COVID & Post-COVID,최근 시기 (2023-)
2023-07-01,3.5,3.28032820234625,4.7034702453572,4.272579772850182,COVID & Post-COVID,최근 시기 (2023-)
2023-08-01,3.7,3.7186358677607556,4.4048526208603445,3.7815053166577073,COVID & Post-COVID,최근 시기 (2023-)
2023-09-01,3.8,3.6950823322234427,4.135362292603273,3.657009628254393,COVID & Post-COVID,최근 시기 (2023-)
2023-10-01,3.9,3.2465375076767167,4.025639569645367,3.442340791738374,COVID & Post-COVID,최근 시기 (2023-)
2023-11-01,3.7,3.139855644977696,4.0147711077664905,3.221682653533975,COVID & Post-COVID,최근 시기 (2023-)
2023-12-01,3.8,3.322200208829762,3.9136391835001616,3.0356394846850154,COVID & Post-COVID,최근 시기 (2023-)
2024-01-01,3.7,3.1079425939238847,3.866726134430176,3.0648537344927895,COVID & Post-COVID,최근 시기 (2023-)
2024-02-01,3.9,3.16642120765831,3.7678766972380595,2.928884480727012,COVID & Post-COVID,최근 시기 (2023-)
2024-03-01,3.9,3.4690014354717524,3.8145272562212673,2.9796118474438638,COVID & Post-COVID,최근 시기 (2023-)
2024-04-01,3.9,3.3540471111874304,3.623609253156701,2.885060860042965,COVID & Post-COVID,최근 시기 (2023-)
2024-05-01,4.0,3.238866396761142,3.390513713213905,2.6674953595995365,COVID & Post-COVID,최근 시기 (2023-)
2024-06-01,4.1,2.9700853998204435,3.260555773603513,2.63047666917986,COVID & Post-COVID,최근 시기 (2023-)
2024-07-01,4.2,2.9384633061405374,3.2282600603963596,2.6653058492838833,COVID & Post-COVID,최근 시기 (2023-)
2024-08-01,4.2,2.6109140322338353,3.2918235662659834,2.731117016831308,COVID & Post-COVID,최근 시기 (2023-)
2024-09-01,4.1,2.432541464144644,3.289914234939606,2.6607797400866273,COVID & Post-COVID,최근 시기 (2023-)
2024-10-01,4.1,2.5714034967967203,3.292843083424035,2.824459234608989,COVID & Post-COVID,최근 시기 (2023-)
2024-11-01,4.2,2.7141684004842848,3.280053013544726,2.8318745895984376,COVID & Post-COVID,최근 시기 (2023-)
2024-12-01,4.1,2.872366268806581,3.213613000031912,2.8640647816275067,COVID & Post-COVID,최근 시기 (2023-)
2025-01-01,4.0,2.999412512831112,3.2920999144371965,2.7070536952645163,COVID & Post-COVID,최근 시기 (2023-)
2025-02-01,4.1,2.8142703731568686,3.143667506456893,2.9493155874746657,COVID & Post-COVID,최근 시기 (2023-)
2025-03-01,4.2,2.4055852640280317,2.8087333707957463,2.699685624933301,COVID & Post-COVID,최근 시기 (2023-)
2025-04-01,4.2,2.3337465177498906,2.781521177848578,2.610938267561802,COVID & Post-COVID,최근 시기 (2023-)
2025-05-01,4.2,2.3759340869898393,2.7671488714145154,2.7323521952895558,COVID & Post-COVID,최근 시기 (2023-)
2025-06-01,4.1,2.6726833178446263,2.907869813377406,2.7744673904171124,COVID & Post-COVID,최근 시기 (2023-)
2025-07-01,4.2,2.7318012794754543,3.0486026845763847,2.8772347256400765,COVID & Post-COVID,최근 시기 (2023-)
