Date,toUSD,toKRW,currency
2001-07-15,0.0925497428742304,,SEK
2001-07-16,0.0932487879647795,,SEK
2001-07-17,0.0946987619068175,,SEK
2001-07-18,0.0940777988987639,,SEK
2001-07-19,0.0938429607800653,,SEK
2001-07-20,0.0938429607800653,,SEK
2001-07-21,0.0938429607800653,,SEK
2001-07-22,0.0934169062278056,,SEK
2001-07-23,0.0937751999788942,,SEK
2001-07-24,0.0942178512860366,,SEK
2001-07-25,0.0946029009634,,SEK
2001-07-26,0.0947131150317381,,SEK
2001-07-27,0.0947131150317381,,SEK
2001-07-28,0.0947131150317381,,SEK
2001-07-29,0.0945215290194316,,SEK
2001-07-30,0.0944411900546809,,SEK
2001-07-31,0.09486855753698,,SEK
2001-08-01,0.0958781947823914,,SEK
2001-08-02,0.0964655061224707,,SEK
2001-08-03,0.0964655061224707,,SEK
2001-08-04,0.0964655061224707,,SEK
2001-08-05,0.0960310412838525,,SEK
2001-08-06,0.0958074640711502,,SEK
2001-08-07,0.0960006123085929,,SEK
2001-08-08,0.0973776163055799,,SEK
2001-08-09,0.0974364502064741,,SEK
2001-08-10,0.0974364502064741,,SEK
2001-08-11,0.0974364502064741,,SEK
2001-08-12,0.0971015190632998,,SEK
2001-08-13,0.0977889912218242,,SEK
2001-08-14,0.0987264318908549,,SEK
2001-08-15,0.0983197127190889,,SEK
2001-08-16,0.097878966704521,,SEK
2001-08-17,0.097878966704521,,SEK
2001-08-18,0.097878966704521,,SEK
2001-08-19,0.0967117974122776,,SEK
2001-08-20,0.096919890078535,,SEK
2001-08-21,0.0969367973516031,,SEK
2001-08-22,0.0971081195766707,,SEK
2001-08-23,0.0973624533522801,,SEK
2001-08-24,0.0973624533522801,,SEK
2001-08-25,0.0973624533522801,,SEK
2001-08-26,0.0973463371557916,,SEK
2001-08-27,0.0971779565026478,,SEK
2001-08-28,0.0962454688283199,,SEK
2001-08-29,0.0963567475664677,,SEK
2001-08-30,0.096184367068346,,SEK
2001-08-31,0.096184367068346,,SEK
