Date,trailingPE,priceToBook,trailingAnnualDividendYield,symbol,currency,quoteType
2025-09-10,33.79704,,,IPO,USD,ETF
2025-10-31,29.521372,,,IPO,USD,ETF
2025-11-07,28.043495,,,IPO,USD,ETF
2025-11-10,28.27875,,,IPO,USD,ETF
2025-11-11,27.729824,,,IPO,USD,ETF
2025-11-12,26.607841,,,IPO,USD,ETF
2025-11-13,26.716421,,,IPO,USD,ETF
2025-11-14,26.055899,,,IPO,USD,ETF
2025-11-18,26.221785,,,IPO,USD,ETF
2025-11-19,25.576344,,,IPO,USD,ETF
2025-11-20,26.058916,,,IPO,USD,ETF
2025-11-21,26.619907,,,IPO,USD,ETF
2025-11-24,27.235188,,,IPO,USD,ETF
2025-11-25,27.404087,,,IPO,USD,ETF
2025-11-26,27.832369,,,IPO,USD,ETF
2025-11-28,27.814274,,,IPO,USD,ETF
2025-12-01,27.482506,,,IPO,USD,ETF
2025-12-02,27.943964,,,IPO,USD,ETF
2025-12-03,28.17017,,,IPO,USD,ETF
2025-12-04,28.707033,,,IPO,USD,ETF
2025-12-05,29.491592,,,IPO,USD,ETF
2025-12-08,29.610342,,,IPO,USD,ETF
