Date,trailingPE,forwardPE,priceToBook,priceToSalesTrailing12Months,trailingAnnualDividendYield,symbol,currency,quoteType
2025-09-05,24.93695,,,,0.0,SPLV,USD,ETF
2025-09-06,23.763382,,,,0.0,SPLV,USD,ETF
2025-09-07,23.763382,,,,0.0,SPLV,USD,ETF
2025-09-08,23.763382,,,,0.0,SPLV,USD,ETF
2025-09-09,23.695366,,,,0.0,SPLV,USD,ETF
2025-09-10,23.692127,,,,0.0,SPLV,USD,ETF
2025-10-31,23.197632,,,,0.0,SPLV,USD,ETF
2025-11-07,23.46699,,,,0.0,SPLV,USD,ETF
2025-11-10,23.713352,,,,0.0,SPLV,USD,ETF
2025-11-11,23.736347,,,,0.0,SPLV,USD,ETF
