Date,trailingPE,forwardPE,priceToBook,priceToSalesTrailing12Months,trailingAnnualDividendYield,symbol,currency,quoteType
2025-09-05,23.167078,,1.1828035,,0.021466684,XLP,USD,ETF
2025-09-06,22.830048,,1.1861771,,0.021453373,XLP,USD,ETF
2025-09-07,22.830048,,1.1861771,,0.021453373,XLP,USD,ETF
2025-09-08,22.830048,,1.1861771,,0.021453373,XLP,USD,ETF
2025-09-09,22.745356,,1.1817768,,0.021392358,XLP,USD,ETF
2025-09-10,22.790525,,1.1841236,,0.021472013,XLP,USD,ETF
2025-10-31,21.624786,,1.1188524,,0.022614378,XLP,USD,ETF
2025-11-07,21.746689,,1.1251595,,0.022883598,XLP,USD,ETF
2025-11-10,21.950804,,1.1357203,,0.022635091,XLP,USD,ETF
2025-11-11,21.919619,,1.1341068,,0.022342762,XLP,USD,ETF
2025-11-12,21.919619,,1.1341068,,0.022374548,XLP,USD,ETF
2025-11-13,21.902609,,1.1332268,,0.022374548,XLP,USD,ETF
2025-11-14,21.763697,,1.1260395,,0.022391923,XLP,USD,ETF
2025-11-18,21.689991,,1.122226,,0.022438392,XLP,USD,ETF
2025-11-19,21.84591,,1.1302931,,0.022611422,XLP,USD,ETF
2025-11-20,22.084045,,1.1426141,,0.02245004,XLP,USD,ETF
2025-11-21,21.828901,,1.1294131,,0.022207959,XLP,USD,ETF
2025-11-24,22.129402,,1.1449609,,0.022467533,XLP,USD,ETF
2025-11-25,22.370373,,1.1574285,,0.02216244,XLP,USD,ETF
2025-11-26,22.500778,,1.1641756,,0.02192371,XLP,USD,ETF
2025-11-28,22.478098,,1.1630021,,0.021796647,XLP,USD,ETF
2025-12-01,22.33068,,1.1553749,,0.02181864,XLP,USD,ETF
