Date,trailingPE,forwardPE,priceToBook,priceToSalesTrailing12Months,trailingAnnualDividendYield,symbol,currency,quoteType
2025-09-05,18.24721,-83.90567,,,,EPI,USD,ETF
2025-09-06,18.210281,,,,,EPI,USD,ETF
2025-09-10,18.255417,,,,,EPI,USD,ETF
2025-10-31,19.111605,,,,,EPI,USD,ETF
2025-11-07,18.946102,,,,,EPI,USD,ETF
2025-11-10,19.31021,,,,,EPI,USD,ETF
2025-11-11,19.227459,,,,,EPI,USD,ETF
2025-11-12,19.066093,,,,,EPI,USD,ETF
2025-11-13,19.227459,,,,,EPI,USD,ETF
2025-11-14,19.22332,,,,,EPI,USD,ETF
2025-11-18,19.285385,,,,,EPI,USD,ETF
2025-11-19,19.210909,,,,,EPI,USD,ETF
2025-11-20,18.995752,,,,,EPI,USD,ETF
2025-11-24,19.049541,,,,,EPI,USD,ETF
2025-11-25,19.20677,,,,,EPI,USD,ETF
2025-11-26,19.219183,,,,,EPI,USD,ETF
2025-11-28,19.066093,,,,,EPI,USD,ETF
2025-12-01,18.908863,,,,,EPI,USD,ETF
2025-12-02,18.755772,,,,,EPI,USD,ETF
2025-12-03,18.900587,,,,,EPI,USD,ETF
2025-12-04,18.937826,,,,,EPI,USD,ETF
2025-12-05,18.32779,,,,,EPI,USD,ETF
2025-12-08,18.437878,,,,,EPI,USD,ETF
2025-12-09,18.46642,,,,,EPI,USD,ETF
