Date,trailingPE,forwardPE,priceToBook,priceToSalesTrailing12Months,trailingAnnualDividendYield,symbol,currency,quoteType
2025-09-05,16.626436,,,,,ECNS,USD,ETF
2025-09-06,14.53709,,,,,ECNS,USD,ETF
2025-09-10,14.769592,,,,,ECNS,USD,ETF
2025-10-31,13.4522505,,,,,ECNS,USD,ETF
2025-11-07,13.216475,,,,,ECNS,USD,ETF
2025-11-10,13.552391,,,,,ECNS,USD,ETF
2025-11-11,13.582062,,,,,ECNS,USD,ETF
2025-11-12,13.478212,,,,,ECNS,USD,ETF
2025-11-13,13.467086,,,,,ECNS,USD,ETF
2025-11-14,13.266063,,,,,ECNS,USD,ETF
2025-11-18,13.007179,,,,,ECNS,USD,ETF
2025-11-19,12.892202,,,,,ECNS,USD,ETF
2025-11-20,12.706757,,,,,ECNS,USD,ETF
2025-11-21,12.947837,,,,,ECNS,USD,ETF
2025-11-24,13.051686,,,,,ECNS,USD,ETF
2025-11-25,13.025723,,,,,ECNS,USD,ETF
2025-11-26,13.179496,,,,,ECNS,USD,ETF
2025-11-28,13.18428,,,,,ECNS,USD,ETF
2025-12-01,13.133283,,,,,ECNS,USD,ETF
2025-12-02,13.093189,,,,,ECNS,USD,ETF
2025-12-03,13.124197,,,,,ECNS,USD,ETF
