Date,trailingPE,forwardPE,priceToBook,priceToSalesTrailing12Months,trailingAnnualDividendYield,symbol,currency,quoteType
2025-09-05,23.204288,,,,,1626.T,JPY,ETF
2025-09-06,23.204288,,,,,1626.T,JPY,ETF
2025-09-10,23.529202,,,,,1626.T,JPY,ETF
2025-10-30,24.308718,,,,,1626.T,JPY,ETF
2025-11-06,23.74824,,,,,1626.T,JPY,ETF
2025-11-09,23.854998,,,,,1626.T,JPY,ETF
2025-11-10,23.812294,,,,,1626.T,JPY,ETF
2025-11-11,23.657495,,,,,1626.T,JPY,ETF
2025-11-12,23.454657,,,,,1626.T,JPY,ETF
2025-11-13,23.369251,,,,,1626.T,JPY,ETF
2025-11-17,22.734043,,,,,1626.T,JPY,ETF
2025-11-18,22.968908,,,,,1626.T,JPY,ETF
2025-11-19,22.936882,,,,,1626.T,JPY,ETF
2025-11-20,22.451134,,,,,1626.T,JPY,ETF
2025-11-24,22.872828,,,,,1626.T,JPY,ETF
2025-11-25,22.952896,,,,,1626.T,JPY,ETF
2025-11-27,22.696678,,,,,1626.T,JPY,ETF
2025-11-30,22.419107,,,,,1626.T,JPY,ETF
2025-12-01,22.499176,,,,,1626.T,JPY,ETF
2025-12-02,23.01695,,,,,1626.T,JPY,ETF
2025-12-03,23.113031,,,,,1626.T,JPY,ETF
2025-12-04,22.947557,,,,,1626.T,JPY,ETF
2025-12-07,22.680664,,,,,1626.T,JPY,ETF
2025-12-08,23.285543,,,,,1626.T,JPY,ETF
2025-12-09,22.803736,,,,,1626.T,JPY,ETF
2025-12-10,23.26912,,,,,1626.T,JPY,ETF
2025-12-11,23.115816,,,,,1626.T,JPY,ETF
2025-12-14,22.946089,,,,,1626.T,JPY,ETF
2025-12-15,22.869438,,,,,1626.T,JPY,ETF
2025-12-16,22.940613,,,,,1626.T,JPY,ETF
2025-12-18,23.126766,,,,,1626.T,JPY,ETF
2025-12-22,23.08844,,,,,1626.T,JPY,ETF
2025-12-23,23.219843,,,,,1626.T,JPY,ETF
2025-12-24,23.241743,,,,,1626.T,JPY,ETF
2025-12-25,23.31292,,,,,1626.T,JPY,ETF
2025-12-28,23.148666,,,,,1626.T,JPY,ETF
2026-01-04,23.499073,,,,,1626.T,JPY,ETF
2026-01-06,23.274593,,,,,1626.T,JPY,ETF
2026-01-07,23.31292,,,,,1626.T,JPY,ETF
2026-01-08,17.23433,,,,,1626.T,JPY,ETF
2026-01-12,17.14953,,,,,1626.T,JPY,ETF
2026-01-13,17.17376,,,,,1626.T,JPY,ETF
2026-01-14,17.056656,,,,,1626.T,JPY,ETF
2026-01-15,17.04858,,,,,1626.T,JPY,ETF
2026-01-18,16.907248,,,,,1626.T,JPY,ETF
2026-01-19,16.6367,,,,,1626.T,JPY,ETF
2026-01-20,16.82245,,,,,1626.T,JPY,ETF
2026-01-21,16.951666,,,,,1626.T,JPY,ETF
2026-01-22,16.673042,,,,,1626.T,JPY,ETF
2026-01-25,16.632662,,,,,1626.T,JPY,ETF
2026-01-26,16.568054,,,,,1626.T,JPY,ETF
2026-01-27,16.378265,,,,,1626.T,JPY,ETF
2026-02-01,16.507483,,,,,1626.T,JPY,ETF
2026-02-02,15.873511,,,,,1626.T,JPY,ETF
2026-02-03,15.716028,,,,,1626.T,JPY,ETF
2026-02-04,15.667572,,,,,1626.T,JPY,ETF
2026-02-05,15.89774,,,,,1626.T,JPY,ETF
2026-02-08,16.386343,,,,,1626.T,JPY,ETF
2026-02-09,17.15229,,,,,1626.T,JPY,ETF
2026-02-11,16.395697,,,,,1626.T,JPY,ETF
2026-02-12,16.564768,,,,,1626.T,JPY,ETF
2026-02-15,16.315388,,,,,1626.T,JPY,ETF
2026-02-16,16.40415,,,,,1626.T,JPY,ETF
2026-02-17,16.518272,,,,,1626.T,JPY,ETF
2026-02-18,16.281572,,,,,1626.T,JPY,ETF
2026-02-19,16.015285,,,,,1626.T,JPY,ETF
2026-02-23,16.087141,,,,,1626.T,JPY,ETF
2026-02-24,16.518272,,,,,1626.T,JPY,ETF
2026-02-25,16.716932,,,,,1626.T,JPY,ETF
2026-02-26,16.518272,,,,,1626.T,JPY,ETF
2026-03-01,15.68137,,,,,1626.T,JPY,ETF
2026-03-02,16.06178,,,,,1626.T,JPY,ETF
2026-03-03,16.19281,,,,,1626.T,JPY,ETF
2026-03-04,16.366108,,,,,1626.T,JPY,ETF
2026-03-05,16.019512,,,,,1626.T,JPY,ETF
2026-03-08,16.010698,,,,,1626.T,JPY,ETF
2026-03-09,16.311604,,,,,1626.T,JPY,ETF
2026-03-10,16.085924,,,,,1626.T,JPY,ETF
2026-03-11,16.073387,,,,,1626.T,JPY,ETF
2026-03-12,16.019056,,,,,1626.T,JPY,ETF
2026-03-15,16.060848,,,,,1626.T,JPY,ETF
2026-03-16,16.223839,,,,,1626.T,JPY,ETF
2026-03-17,15.876962,,,,,1626.T,JPY,ETF
2026-03-18,15.651282,,,,,1626.T,JPY,ETF
2026-03-22,15.688896,,,,,1626.T,JPY,ETF
2026-03-23,15.9521885,,,,,1626.T,JPY,ETF
2026-03-24,15.851887,,,,,1626.T,JPY,ETF
2026-03-25,16.094282,,,,,1626.T,JPY,ETF
2026-03-26,15.805915,,,,,1626.T,JPY,ETF
2026-03-30,16.207123,,,,,1626.T,JPY,ETF
2026-03-31,15.981443,,,,,1626.T,JPY,ETF
2026-04-01,16.019056,,,,,1626.T,JPY,ETF
2026-04-02,16.156971,,,,,1626.T,JPY,ETF
2026-04-06,16.019056,,,,,1626.T,JPY,ETF
2026-04-07,16.182047,,,,,1626.T,JPY,ETF
2026-04-08,15.425767,,,,,1626.T,JPY,ETF
2026-04-12,15.790251,,,,,1626.T,JPY,ETF
2026-04-13,16.03729,,,,,1626.T,JPY,ETF
2026-04-14,16.328876,,,,,1626.T,JPY,ETF
2026-04-15,16.349127,,,,,1626.T,JPY,ETF
2026-04-16,16.442272,,,,,1626.T,JPY,ETF
2026-04-19,16.68526,,,,,1626.T,JPY,ETF
2026-04-20,16.851303,,,,,1626.T,JPY,ETF
2026-04-21,16.665012,,,,,1626.T,JPY,ETF
2026-04-22,16.600216,,,,,1626.T,JPY,ETF
2026-04-23,16.49897,,,,,1626.T,JPY,ETF
2026-04-26,16.207382,,,,,1626.T,JPY,ETF
2026-04-27,16.06564,,,,,1626.T,JPY,ETF
2026-04-29,16.118286,,,,,1626.T,JPY,ETF
2026-04-30,16.822956,,,,,1626.T,JPY,ETF
2026-05-06,16.551617,,,,,1626.T,JPY,ETF
2026-05-07,16.381525,,,,,1626.T,JPY,ETF
2026-05-10,16.655556,,,,,1626.T,JPY,ETF
2026-05-11,16.798504,,,,,1626.T,JPY,ETF
2026-05-12,16.430922,,,,,1626.T,JPY,ETF
2026-05-13,16.688229,,,,,1626.T,JPY,ETF
2026-05-14,16.847515,,,,,1626.T,JPY,ETF
2026-05-17,17.206928,,,,,1626.T,JPY,ETF
2026-05-18,16.863852,,,,,1626.T,JPY,ETF
2026-05-19,17.398888,,,,,1626.T,JPY,ETF
2026-05-20,17.664364,,,,,1626.T,JPY,ETF
2026-05-21,17.68887,,,,,1626.T,JPY,ETF
2026-05-24,18.076872,,,,,1626.T,JPY,ETF
2026-05-25,17.848154,,,,,1626.T,JPY,ETF
2026-05-26,17.7583,,,,,1626.T,JPY,ETF
2026-05-27,18.158558,,,,,1626.T,JPY,ETF
2026-05-28,18.78753,,,,,1626.T,JPY,ETF
2026-05-31,18.812037,,,,,1626.T,JPY,ETF
2026-06-01,18.636414,,,,,1626.T,JPY,ETF
2026-06-02,17.831818,,,,,1626.T,JPY,ETF
2026-06-03,18.129969,,,,,1626.T,JPY,ETF
2026-06-04,17.868576,,,,,1626.T,JPY,ETF
2026-06-07,15.54478,,,,,1626.T,JPY,ETF
2026-06-08,15.367733,,,,,1626.T,JPY,ETF
2026-06-09,15.289831,,,,,1626.T,JPY,ETF
2026-06-10,15.219012,,,,,1626.T,JPY,ETF
2026-06-11,15.459797,,,,,1626.T,JPY,ETF
2026-06-14,15.346487,,,,,1626.T,JPY,ETF
2026-06-15,15.335864,,,,,1626.T,JPY,ETF
2026-06-16,15.576649,,,,,1626.T,JPY,ETF
2026-06-17,15.342946,,,,,1626.T,JPY,ETF
2026-06-18,15.403142,,,,,1626.T,JPY,ETF
2026-06-21,15.017179,,,,,1626.T,JPY,ETF
2026-06-22,15.112784,,,,,1626.T,JPY,ETF
2026-06-23,15.392519,,,,,1626.T,JPY,ETF
2026-06-24,14.907409,,,,,1626.T,JPY,ETF
2026-06-25,15.095079,,,,,1626.T,JPY,ETF
2026-06-28,15.144652,,,,,1626.T,JPY,ETF
2026-06-29,15.077374,,,,,1626.T,JPY,ETF
2026-06-30,15.495207,,,,,1626.T,JPY,ETF
2026-07-01,15.590813,,,,,1626.T,JPY,ETF
2026-07-02,15.633304,,,,,1626.T,JPY,ETF
2026-07-05,15.403142,,,,,1626.T,JPY,ETF
2026-07-06,15.739532,,,,,1626.T,JPY,ETF
2026-07-07,15.679337,,,,,1626.T,JPY,ETF
2026-07-08,15.006386,,,,,1626.T,JPY,ETF
2026-07-09,15.093515,,,,,1626.T,JPY,ETF
2026-07-12,15.220859,,,,,1626.T,JPY,ETF
2026-07-13,14.912554,,,,,1626.T,JPY,ETF
2026-07-14,14.875691,,,,,1626.T,JPY,ETF
2026-07-15,14.637761,,,,,1626.T,JPY,ETF
2026-07-16,14.879043,,,,,1626.T,JPY,ETF
2026-07-20,14.651165,,,,,1626.T,JPY,ETF
2026-07-21,14.704783,,,,,1626.T,JPY,ETF
2026-07-22,14.57744,,,,,1626.T,JPY,ETF
2026-07-23,14.946065,,,,,1626.T,JPY,ETF
2026-07-26,14.966172,,,,,1626.T,JPY,ETF
2026-07-27,15.160538,,,,,1626.T,JPY,ETF
2026-07-28,14.976226,,,,,1626.T,JPY,ETF
2026-07-29,14.845531,,,,,1626.T,JPY,ETF
2026-07-30,14.87234,,,,,1626.T,JPY,ETF
2026-08-02,14.647814,,,,,1626.T,JPY,ETF
