Date,trailingPE,forwardPE,priceToBook,priceToSalesTrailing12Months,trailingAnnualDividendYield,symbol,currency,quoteType
2025-09-05,16.450998,,1.7092967,,0.02440954,XLE,USD,ETF
2025-09-06,15.530586,,1.6762928,,0.024247868,XLE,USD,ETF
2025-09-07,15.530586,,1.6762928,,0.024247868,XLE,USD,ETF
2025-09-08,15.530586,,1.6762928,,0.024247868,XLE,USD,ETF
2025-09-09,15.495031,,1.6724552,,0.024725275,XLE,USD,ETF
2025-09-10,15.569697,,1.6805142,,0.02478201,XLE,USD,ETF
2025-10-31,17.111124,,1.6910677,,0.024688538,XLE,USD,ETF
2025-11-07,17.280727,,1.7181233,,0.024470378,XLE,USD,ETF
2025-11-10,17.77126,,1.7563081,,0.02390703,XLE,USD,ETF
2025-11-11,17.417753,,1.731747,,0.023598822,XLE,USD,ETF
2025-11-12,17.462143,,1.7361604,,0.023933519,XLE,USD,ETF
2025-11-13,17.866398,,1.7657104,,0.02387268,XLE,USD,ETF
2025-11-14,17.540213,,1.7334739,,0.02347316,XLE,USD,ETF
2025-11-18,17.4509,,1.7246473,,0.023720626,XLE,USD,ETF
2025-11-19,17.25286,,1.7050753,,0.024032045,XLE,USD,ETF
2025-11-20,17.257568,,1.7158207,,0.024307901,XLE,USD,ETF
2025-11-21,17.361588,,1.7158207,,0.024307901,XLE,USD,ETF
2025-11-24,17.204319,,1.7002782,,0.024223395,XLE,USD,ETF
2025-11-25,17.230549,,1.7131343,,0.024376482,XLE,USD,ETF
2025-11-26,17.56157,,1.7355846,,0.02419355,XLE,USD,ETF
2025-11-28,17.730488,,1.7522786,,0.023880599,XLE,USD,ETF
2025-12-01,17.50138,,1.7296363,,0.023653088,XLE,USD,ETF
2025-12-02,17.829508,,1.7620647,,0.023962725,XLE,USD,ETF
2025-12-03,17.797953,,1.769548,,0.023521725,XLE,USD,ETF
2025-12-04,8.915724,,0.8811282,,0.046844505,XLE,USD,ETF
2025-12-05,8.862308,,0.8811282,,0.046844505,XLE,USD,ETF
2025-12-08,17.31796,,0.8769068,,0.047556147,XLE,USD,ETF
2025-12-09,18.16287,,0.8861172,,0.04726477,XLE,USD,ETF
2025-12-10,18.076344,,0.8818958,,0.046773497,XLE,USD,ETF
2025-12-11,17.899355,,0.873261,,0.04699739,XLE,USD,ETF
2025-12-12,17.773497,,0.86712074,,0.0474621,XLE,USD,ETF
2025-12-15,17.230736,,0.8406409,,0.04779819,XLE,USD,ETF
2025-12-16,17.612242,,0.8592535,,0.04930381,XLE,USD,ETF
2025-12-17,17.356594,,0.84678113,,0.048235822,XLE,USD,ETF
2025-12-19,17.356594,,0.84678113,,0.048946295,XLE,USD,ETF
2025-12-22,17.502117,,0.8538808,,0.048857726,XLE,USD,ETF
2025-12-23,17.450987,,0.8513863,,0.04853933,XLE,USD,ETF
2025-12-24,17.384125,,0.8481243,,0.048681546,XLE,USD,ETF
2025-12-26,17.549313,,0.8561834,,0.04886878,XLE,USD,ETF
2025-12-29,17.683037,,0.86270744,,0.048408788,XLE,USD,ETF
2025-12-30,17.584711,,0.85791034,,0.048042707,XLE,USD,ETF
2026-01-06,17.950485,,0.8757555,,0.04606526,XLE,USD,ETF
2026-01-07,18.424244,,0.8932169,,0.047861733,XLE,USD,ETF
2026-01-08,18.471739,,0.89551944,,0.04640172,XLE,USD,ETF
2026-01-09,18.471739,,0.89551944,,0.04606526,XLE,USD,ETF
2026-01-12,18.341127,,0.88918734,,0.04628241,XLE,USD,ETF
2026-01-13,19.021894,,0.9221913,,0.04595745,XLE,USD,ETF
2026-01-14,18.843786,,0.9135565,,0.04494382,XLE,USD,ETF
2026-01-15,18.87545,,0.9150916,,0.045368623,XLE,USD,ETF
2026-01-16,18.839828,,0.9133646,,0.04529252,XLE,USD,ETF
2026-01-20,19.294992,,0.93543124,,0.045378156,XLE,USD,ETF
2026-01-21,19.35832,,0.93850136,,0.044307694,XLE,USD,ETF
2026-01-22,19.469143,,0.94387406,,0.04416275,XLE,USD,ETF
2026-01-23,19.481016,,0.9444498,,0.043911368,XLE,USD,ETF
2026-01-26,19.659122,,0.95308447,,0.0438846,XLE,USD,ETF
2026-01-27,19.809526,,0.960376,,0.043487016,XLE,USD,ETF
2026-01-28,19.99159,,0.96920264,,0.043156847,XLE,USD,ETF
2026-01-29,20.20532,,0.97956437,,0.04276381,XLE,USD,ETF
2026-02-02,20.450712,,0.9914611,,0.043156847,XLE,USD,ETF
2026-02-03,20.909836,,1.0137197,,0.04180376,XLE,USD,ETF
2026-02-04,18.130169,,1.0018228,,0.040885862,XLE,USD,ETF
2026-02-05,18.491314,,1.0217787,,0.041371386,XLE,USD,ETF
2026-02-06,18.626743,,1.0292622,,0.040563382,XLE,USD,ETF
2026-02-09,21.380306,,1.0281109,,0.04026846,XLE,USD,ETF
2026-02-10,21.938955,,1.0549746,,0.04031355,XLE,USD,ETF
2026-02-11,21.539919,,1.0357862,,0.039287016,XLE,USD,ETF
2026-02-12,21.687563,,1.0428859,,0.040014822,XLE,USD,ETF
2026-02-13,21.448141,,1.0313729,,0.039742414,XLE,USD,ETF
2026-02-17,21.859148,,1.0511369,,0.040186048,XLE,USD,ETF
2026-02-18,22.018763,,1.0588123,,0.03943045,XLE,USD,ETF
2026-02-19,21.899052,,1.0530558,,0.03914462,XLE,USD,ETF
2026-02-20,22.006792,,1.0582366,,0.0393586,XLE,USD,ETF
2026-02-23,21.98684,,1.0572771,,0.03916591,XLE,USD,ETF
2026-02-24,21.895061,,1.0528638,,0.039201453,XLE,USD,ETF
2026-02-25,21.966887,,1.0563177,,0.039365776,XLE,USD,ETF
2026-02-26,22.314047,,1.0730115,,0.03923706,XLE,USD,ETF
2026-02-27,22.760967,,1.0945026,,0.03862661,XLE,USD,ETF
2026-03-02,22.553469,,1.0845246,,0.037868164,XLE,USD,ETF
2026-03-03,22.421787,,1.0781924,,0.03821656,XLE,USD,ETF
2026-03-04,20.62763,,1.083757,,0.038441006,XLE,USD,ETF
2026-03-05,20.6605,,1.085484,,0.03824363,XLE,USD,ETF
2026-03-06,20.569195,,1.0806869,,0.038182784,XLE,USD,ETF
2026-03-09,20.306236,,1.0668713,,0.038352273,XLE,USD,ETF
2026-03-10,20.81024,,1.0933512,,0.03884892,XLE,USD,ETF
2026-03-11,22.104994,,1.103521,,0.03790804,XLE,USD,ETF
2026-03-12,22.178024,,1.1071668,,0.03755869,XLE,USD,ETF
2026-03-13,22.254898,,1.1110045,,0.03743501,XLE,USD,ETF
2026-03-16,22.48936,,1.1227093,,0.0373057,XLE,USD,ETF
2026-03-17,22.458612,,1.1211743,,0.03691677,XLE,USD,ETF
2026-03-18,22.816074,,1.1390195,,0.03696731,XLE,USD,ETF
2026-03-19,22.796856,,1.1380601,,0.03638814,XLE,USD,ETF
2026-03-20,22.919853,,1.1442003,,0.036656894,XLE,USD,ETF
2026-03-23,23.38494,,1.1674181,,0.036223378,XLE,USD,ETF
2026-03-24,23.281158,,1.1622373,,0.03550296,XLE,USD,ETF
