Date,trailingPE,priceToBook,trailingAnnualDividendYield,symbol,currency,quoteType
2025-09-10,12.510608,,0.0,KRE,USD,ETF
2025-10-31,12.700888,,0.0,KRE,USD,ETF
2025-11-07,12.914686,,0.0,KRE,USD,ETF
2025-11-10,13.007826,,0.0,KRE,USD,ETF
2025-11-11,13.02476,,0.0,KRE,USD,ETF
2025-11-12,12.868116,,0.0,KRE,USD,ETF
2025-11-13,12.895635,,0.0,KRE,USD,ETF
2025-11-14,12.410885,,0.0,KRE,USD,ETF
2025-11-18,12.656435,,0.0,KRE,USD,ETF
2025-11-19,12.614099,,0.0,KRE,USD,ETF
2025-11-20,13.041696,,0.0,KRE,USD,ETF
2025-11-21,13.052279,,0.0,KRE,USD,ETF
2025-11-24,13.422722,,0.0,KRE,USD,ETF
2025-11-25,13.371918,,0.0,KRE,USD,ETF
