Date,trailingPE,forwardPE,priceToBook,priceToSalesTrailing12Months,trailingAnnualDividendYield,symbol,currency,quoteType
2025-09-05,7.4944277,,,,,1627.T,JPY,ETF
2025-09-06,7.4944277,,,,,1627.T,JPY,ETF
2025-09-10,7.652398,,,,,1627.T,JPY,ETF
2025-10-30,7.78,,,,,1627.T,JPY,ETF
2025-11-06,7.97641,,,,,1627.T,JPY,ETF
2025-11-09,8.212829,,,,,1627.T,JPY,ETF
2025-11-10,8.241926,,,,,1627.T,JPY,ETF
2025-11-11,8.489257,,,,,1627.T,JPY,ETF
2025-11-12,8.332857,,,,,1627.T,JPY,ETF
2025-11-13,8.474709,,,,,1627.T,JPY,ETF
2025-11-17,8.347405,,,,,1627.T,JPY,ETF
2025-11-18,8.307397,,,,,1627.T,JPY,ETF
2025-11-19,8.372867,,,,,1627.T,JPY,ETF
2025-11-20,8.467434,,,,,1627.T,JPY,ETF
2025-11-24,8.780234,,,,,1627.T,JPY,ETF
2025-11-25,8.725676,,,,,1627.T,JPY,ETF
2025-11-26,8.758411,,,,,1627.T,JPY,ETF
2025-11-27,8.438336,,,,,1627.T,JPY,ETF
2025-11-30,8.26375,,,,,1627.T,JPY,ETF
2025-12-01,8.165545,,,,,1627.T,JPY,ETF
2025-12-02,8.1546335,,,,,1627.T,JPY,ETF
2025-12-03,8.005507,,,,,1627.T,JPY,ETF
2025-12-04,8.070977,,,,,1627.T,JPY,ETF
2025-12-07,8.096438,,,,,1627.T,JPY,ETF
2025-12-08,6.016243,,,,,1627.T,JPY,ETF
2025-12-09,5.912377,,,,,1627.T,JPY,ETF
2025-12-10,5.992274,,,,,1627.T,JPY,ETF
2025-12-11,6.072171,,,,,1627.T,JPY,ETF
2025-12-14,5.968305,,,,,1627.T,JPY,ETF
2025-12-15,5.949662,,,,,1627.T,JPY,ETF
2025-12-16,6.024233,,,,,1627.T,JPY,ETF
2025-12-18,6.018906,,,,,1627.T,JPY,ETF
2025-12-22,6.045539,,,,,1627.T,JPY,ETF
2025-12-23,6.072171,,,,,1627.T,JPY,ETF
2025-12-24,6.045539,,,,,1627.T,JPY,ETF
2025-12-25,6.040212,,,,,1627.T,JPY,ETF
2025-12-28,6.0561914,,,,,1627.T,JPY,ETF
2026-01-04,6.018906,,,,,1627.T,JPY,ETF
2026-01-06,6.106793,,,,,1627.T,JPY,ETF
2026-01-07,6.1014667,,,,,1627.T,JPY,ETF
2026-01-08,7.330797,,,,,1627.T,JPY,ETF
2026-01-12,7.3653913,,,,,1627.T,JPY,ETF
2026-01-13,7.3370867,,,,,1627.T,JPY,ETF
2026-01-14,7.324507,,,,,1627.T,JPY,ETF
2026-01-15,7.3842607,,,,,1627.T,JPY,ETF
2026-01-18,7.327652,,,,,1627.T,JPY,ETF
2026-01-19,7.3842607,,,,,1627.T,JPY,ETF
2026-01-20,7.4754634,,,,,1627.T,JPY,ETF
2026-01-21,7.4628835,,,,,1627.T,JPY,ETF
2026-01-22,7.324507,,,,,1627.T,JPY,ETF
2026-01-25,7.22387,,,,,1627.T,JPY,ETF
2026-01-26,7.0917835,,,,,1627.T,JPY,ETF
2026-01-27,7.179841,,,,,1627.T,JPY,ETF
2026-01-28,7.296203,,,,,1627.T,JPY,ETF
2026-02-01,7.346522,,,,,1627.T,JPY,ETF
2026-02-02,7.4565935,,,,,1627.T,JPY,ETF
2026-02-03,7.516347,,,,,1627.T,JPY,ETF
2026-02-04,7.6924624,,,,,1627.T,JPY,ETF
2026-02-05,7.76794,,,,,1627.T,JPY,ETF
2026-02-08,7.9157515,,,,,1627.T,JPY,ETF
2026-02-09,7.584688,,,,,1627.T,JPY,ETF
2026-02-11,7.7835712,,,,,1627.T,JPY,ETF
2026-02-12,7.7745314,,,,,1627.T,JPY,ETF
2026-02-15,7.7926116,,,,,1627.T,JPY,ETF
2026-02-16,7.8830132,,,,,1627.T,JPY,ETF
2026-02-17,7.913147,,,,,1627.T,JPY,ETF
2026-02-18,7.744397,,,,,1627.T,JPY,ETF
2026-02-19,7.873973,,,,,1627.T,JPY,ETF
2026-02-23,7.825759,,,,,1627.T,JPY,ETF
2026-02-24,7.8197317,,,,,1627.T,JPY,ETF
2026-02-25,7.9643745,,,,,1627.T,JPY,ETF
2026-02-26,7.7956247,,,,,1627.T,JPY,ETF
2026-03-01,7.726317,,,,,1627.T,JPY,ETF
2026-03-02,7.4942865,,,,,1627.T,JPY,ETF
2026-03-03,7.6509824,,,,,1627.T,JPY,ETF
2026-03-04,7.590715,,,,,1627.T,JPY,ETF
2026-03-05,7.1115866,,,,,1627.T,JPY,ETF
2026-03-08,6.432298,,,,,1627.T,JPY,ETF
2026-03-09,6.6458187,,,,,1627.T,JPY,ETF
2026-03-10,6.6378117,,,,,1627.T,JPY,ETF
2026-03-11,6.6404805,,,,,1627.T,JPY,ETF
2026-03-12,6.512368,,,,,1627.T,JPY,ETF
2026-03-15,6.5684175,,,,,1627.T,JPY,ETF
2026-03-16,6.955423,,,,,1627.T,JPY,ETF
2026-03-17,6.6564946,,,,,1627.T,JPY,ETF
2026-03-18,6.469664,,,,,1627.T,JPY,ETF
2026-03-22,6.5337205,,,,,1627.T,JPY,ETF
2026-03-23,6.7045364,,,,,1627.T,JPY,ETF
2026-03-24,6.6965294,,,,,1627.T,JPY,ETF
2026-03-25,6.85667,,,,,1627.T,JPY,ETF
2026-03-26,6.872684,,,,,1627.T,JPY,ETF
2026-03-29,6.7659235,,,,,1627.T,JPY,ETF
2026-03-30,6.99012,,,,,1627.T,JPY,ETF
2026-03-31,6.848663,,,,,1627.T,JPY,ETF
2026-04-01,6.942078,,,,,1627.T,JPY,ETF
2026-04-02,6.848663,,,,,1627.T,JPY,ETF
2026-04-05,6.8326488,,,,,1627.T,JPY,ETF
2026-04-06,6.894036,,,,,1627.T,JPY,ETF
2026-04-07,6.918057,,,,,1627.T,JPY,ETF
2026-04-08,7.776032,,,,,1627.T,JPY,ETF
2026-04-09,7.709259,,,,,1627.T,JPY,ETF
2026-04-12,7.6758723,,,,,1627.T,JPY,ETF
2026-04-13,7.6789074,,,,,1627.T,JPY,ETF
2026-04-14,7.724435,,,,,1627.T,JPY,ETF
2026-04-15,7.6121345,,,,,1627.T,JPY,ETF
2026-04-16,7.411815,,,,,1627.T,JPY,ETF
2026-04-19,7.3298664,,,,,1627.T,JPY,ETF
2026-04-20,7.2691636,,,,,1627.T,JPY,ETF
2026-04-21,7.181144,,,,,1627.T,JPY,ETF
2026-04-22,7.193285,,,,,1627.T,JPY,ETF
2026-04-23,7.153828,,,,,1627.T,JPY,ETF
2026-04-26,7.4178853,,,,,1627.T,JPY,ETF
2026-04-27,7.257023,,,,,1627.T,JPY,ETF
2026-04-29,7.1386523,,,,,1627.T,JPY,ETF
2026-04-30,7.3086205,,,,,1627.T,JPY,ETF
2026-05-06,7.20239,,,,,1627.T,JPY,ETF
2026-05-07,7.2661285,,,,,1627.T,JPY,ETF
2026-05-10,7.9281726,,,,,1627.T,JPY,ETF
2026-05-11,7.852226,,,,,1627.T,JPY,ETF
2026-05-12,7.868736,,,,,1627.T,JPY,ETF
2026-05-13,7.862132,,,,,1627.T,JPY,ETF
2026-05-14,7.7333527,,,,,1627.T,JPY,ETF
2026-05-17,7.852226,,,,,1627.T,JPY,ETF
2026-05-18,7.667312,,,,,1627.T,JPY,ETF
2026-05-19,7.7333527,,,,,1627.T,JPY,ETF
2026-05-20,7.6375937,,,,,1627.T,JPY,ETF
2026-05-21,7.660708,,,,,1627.T,JPY,ETF
2026-05-24,7.7102385,,,,,1627.T,JPY,ETF
2026-05-26,7.5913653,,,,,1627.T,JPY,ETF
2026-05-27,7.7036343,,,,,1627.T,JPY,ETF
2026-05-28,7.449378,,,,,1627.T,JPY,ETF
2026-05-31,7.4989085,,,,,1627.T,JPY,ETF
2026-06-01,7.66401,,,,,1627.T,JPY,ETF
2026-06-02,7.5055127,,,,,1627.T,JPY,ETF
2026-06-03,7.515419,,,,,1627.T,JPY,ETF
2026-06-04,7.4890027,,,,,1627.T,JPY,ETF
2026-06-07,7.640638,,,,,1627.T,JPY,ETF
2026-06-08,7.6980863,,,,,1627.T,JPY,ETF
2026-06-09,7.738638,,,,,1627.T,JPY,ETF
2026-06-10,7.748776,,,,,1627.T,JPY,ETF
2026-06-11,7.823121,,,,,1627.T,JPY,ETF
2026-06-14,7.704845,,,,,1627.T,JPY,ETF
2026-06-15,7.7014656,,,,,1627.T,JPY,ETF
2026-06-16,7.725121,,,,,1627.T,JPY,ETF
2026-06-17,7.6744313,,,,,1627.T,JPY,ETF
