Date,trailingPE,forwardPE,priceToBook,priceToSalesTrailing12Months,trailingAnnualDividendYield,symbol,currency,quoteType
2025-09-05,9.919133,,,,,1622.T,JPY,ETF
2025-09-06,9.919133,,,,,1622.T,JPY,ETF
2025-09-10,9.852824,,,,,1622.T,JPY,ETF
2025-10-30,11.310622,,,,,1622.T,JPY,ETF
2025-11-06,11.228638,,,,,1622.T,JPY,ETF
2025-11-09,11.297504,,,,,1622.T,JPY,ETF
2025-11-10,11.395886,,,,,1622.T,JPY,ETF
2025-11-11,11.477871,,,,,1622.T,JPY,ETF
2025-11-12,11.4713125,,,,,1622.T,JPY,ETF
2025-11-13,11.304064,,,,,1622.T,JPY,ETF
2025-11-17,10.985963,,,,,1622.T,JPY,ETF
2025-11-18,11.064668,,,,,1622.T,JPY,ETF
2025-11-19,11.294226,,,,,1622.T,JPY,ETF
2025-11-20,11.2188,,,,,1622.T,JPY,ETF
2025-11-24,11.415563,,,,,1622.T,JPY,ETF
2025-11-26,11.42868,,,,,1622.T,JPY,ETF
2025-11-27,11.317181,,,,,1622.T,JPY,ETF
2025-11-30,11.186006,,,,,1622.T,JPY,ETF
2025-12-01,11.064668,,,,,1622.T,JPY,ETF
2025-12-02,11.333578,,,,,1622.T,JPY,ETF
2025-12-03,11.081065,,,,,1622.T,JPY,ETF
2025-12-04,11.189284,,,,,1622.T,JPY,ETF
2025-12-07,11.254872,,,,,1622.T,JPY,ETF
2025-12-08,11.373086,,,,,1622.T,JPY,ETF
2025-12-09,11.324177,,,,,1622.T,JPY,ETF
2025-12-10,11.777405,,,,,1622.T,JPY,ETF
2025-12-11,11.930655,,,,,1622.T,JPY,ETF
2025-12-14,11.810011,,,,,1622.T,JPY,ETF
2025-12-16,11.764362,,,,,1622.T,JPY,ETF
2025-12-18,12.070862,,,,,1622.T,JPY,ETF
2025-12-22,11.816532,,,,,1622.T,JPY,ETF
2025-12-23,11.826314,,,,,1622.T,JPY,ETF
2025-12-24,11.777405,,,,,1622.T,JPY,ETF
2025-12-25,11.780665,,,,,1622.T,JPY,ETF
2025-12-28,11.764362,,,,,1622.T,JPY,ETF
2026-01-04,11.8132715,,,,,1622.T,JPY,ETF
2026-01-06,11.669804,,,,,1622.T,JPY,ETF
2026-01-07,11.969782,,,,,1622.T,JPY,ETF
2026-01-08,11.6284485,,,,,1622.T,JPY,ETF
2026-01-12,11.683027,,,,,1622.T,JPY,ETF
2026-01-13,11.943796,,,,,1622.T,JPY,ETF
2026-01-14,11.834637,,,,,1622.T,JPY,ETF
2026-01-15,11.716382,,,,,1622.T,JPY,ETF
2026-01-18,11.513225,,,,,1622.T,JPY,ETF
2026-01-19,11.501096,,,,,1622.T,JPY,ETF
2026-01-20,11.582965,,,,,1622.T,JPY,ETF
2026-01-21,11.543547,,,,,1622.T,JPY,ETF
2026-01-22,11.194845,,,,,1622.T,JPY,ETF
2026-01-25,11.137234,,,,,1622.T,JPY,ETF
2026-01-26,10.888594,,,,,1622.T,JPY,ETF
2026-01-27,11.070525,,,,,1622.T,JPY,ETF
2026-01-28,11.267617,,,,,1622.T,JPY,ETF
2026-02-01,11.501096,,,,,1622.T,JPY,ETF
2026-02-02,11.758832,,,,,1622.T,JPY,ETF
2026-02-03,11.764896,,,,,1622.T,JPY,ETF
2026-02-04,12.019601,,,,,1622.T,JPY,ETF
2026-02-05,11.925603,,,,,1622.T,JPY,ETF
2026-02-08,12.0863085,,,,,1622.T,JPY,ETF
2026-02-09,11.915783,,,,,1622.T,JPY,ETF
2026-02-11,11.918773,,,,,1622.T,JPY,ETF
2026-02-12,11.72745,,,,,1622.T,JPY,ETF
2026-02-15,11.78126,,,,,1622.T,JPY,ETF
2026-02-16,11.855995,,,,,1622.T,JPY,ETF
2026-02-17,11.996497,,,,,1622.T,JPY,ETF
2026-02-18,11.646736,,,,,1622.T,JPY,ETF
2026-02-19,11.610864,,,,,1622.T,JPY,ETF
2026-02-23,11.775281,,,,,1622.T,JPY,ETF
2026-02-24,11.876921,,,,,1622.T,JPY,ETF
2026-02-25,12.014434,,,,,1622.T,JPY,ETF
2026-02-26,12.528612,,,,,1622.T,JPY,ETF
2026-03-01,11.419541,,,,,1622.T,JPY,ETF
2026-03-02,11.015971,,,,,1622.T,JPY,ETF
2026-03-03,10.986077,,,,,1622.T,JPY,ETF
2026-03-04,11.07576,,,,,1622.T,JPY,ETF
2026-03-05,10.746924,,,,,1622.T,JPY,ETF
2026-03-08,10.642784,,,,,1622.T,JPY,ETF
2026-03-09,10.765383,,,,,1622.T,JPY,ETF
2026-03-10,10.616512,,,,,1622.T,JPY,ETF
2026-03-11,10.315852,,,,,1622.T,JPY,ETF
2026-03-12,10.2633095,,,,,1622.T,JPY,ETF
2026-03-15,10.289581,,,,,1622.T,JPY,ETF
2026-03-16,10.423857,,,,,1622.T,JPY,ETF
2026-03-17,10.149467,,,,,1622.T,JPY,ETF
2026-03-18,9.9363785,,,,,1622.T,JPY,ETF
2026-03-22,10.029787,,,,,1622.T,JPY,ETF
2026-03-23,10.05314,,,,,1622.T,JPY,ETF
2026-03-24,10.213686,,,,,1622.T,JPY,ETF
2026-03-25,10.298338,,,,,1622.T,JPY,ETF
2026-03-26,9.988921,,,,,1622.T,JPY,ETF
2026-03-29,9.948054,,,,,1622.T,JPY,ETF
2026-03-30,10.239958,,,,,1622.T,JPY,ETF
2026-03-31,10.140711,,,,,1622.T,JPY,ETF
2026-04-01,10.17282,,,,,1622.T,JPY,ETF
2026-04-02,10.213686,,,,,1622.T,JPY,ETF
2026-04-05,10.085249,,,,,1622.T,JPY,ETF
2026-04-06,10.485156,,,,,1622.T,JPY,ETF
2026-04-07,10.251634,,,,,1622.T,JPY,ETF
2026-04-08,12.664721,,,,,1622.T,JPY,ETF
2026-04-09,12.546893,,,,,1622.T,JPY,ETF
2026-04-12,12.571887,,,,,1622.T,JPY,ETF
2026-04-13,12.761126,,,,,1622.T,JPY,ETF
2026-04-14,12.821825,,,,,1622.T,JPY,ETF
2026-04-15,12.636157,,,,,1622.T,JPY,ETF
2026-04-16,12.814684,,,,,1622.T,JPY,ETF
2026-04-19,12.671862,,,,,1622.T,JPY,ETF
2026-04-20,12.600451,,,,,1622.T,JPY,ETF
2026-04-21,12.143421,,,,,1622.T,JPY,ETF
2026-04-22,12.0006,,,,,1622.T,JPY,ETF
2026-04-23,12.007741,,,,,1622.T,JPY,ETF
2026-04-26,12.129139,,,,,1622.T,JPY,ETF
2026-04-27,11.864919,,,,,1622.T,JPY,ETF
2026-04-29,11.847066,,,,,1622.T,JPY,ETF
2026-04-30,11.904195,,,,,1622.T,JPY,ETF
2026-05-06,11.743521,,,,,1622.T,JPY,ETF
2026-05-07,11.554281,,,,,1622.T,JPY,ETF
2026-05-10,11.073393,,,,,1622.T,JPY,ETF
2026-05-11,11.466409,,,,,1622.T,JPY,ETF
2026-05-12,11.618098,,,,,1622.T,JPY,ETF
2026-05-13,11.893899,,,,,1622.T,JPY,ETF
2026-05-14,11.421591,,,,,1622.T,JPY,ETF
