Date,trailingPE,priceToBook,trailingAnnualDividendYield,symbol,currency,quoteType
2025-09-10,26.686865,,,AIRR,USD,ETF
2025-10-31,30.317177,,,AIRR,USD,ETF
2025-11-07,29.50706,,,AIRR,USD,ETF
2025-11-10,29.66787,,,AIRR,USD,ETF
2025-11-11,29.746758,,,AIRR,USD,ETF
2025-11-12,28.457247,,,AIRR,USD,ETF
2025-11-13,28.560406,,,AIRR,USD,ETF
2025-11-14,28.00516,,,AIRR,USD,ETF
2025-11-18,28.305538,,,AIRR,USD,ETF
2025-11-19,27.622856,,,AIRR,USD,ETF
2025-11-20,28.208447,,,AIRR,USD,ETF
2025-11-21,28.976084,,,AIRR,USD,ETF
2025-11-24,29.546503,,,AIRR,USD,ETF
2025-11-25,29.871157,,,AIRR,USD,ETF
2025-11-26,30.010729,,,AIRR,USD,ETF
2025-11-28,30.006176,,,AIRR,USD,ETF
2025-12-01,29.634493,,,AIRR,USD,ETF
2025-12-02,29.940943,,,AIRR,USD,ETF
2025-12-03,30.217049,,,AIRR,USD,ETF
2025-12-04,30.041069,,,AIRR,USD,ETF
2025-12-05,26.916203,,,AIRR,USD,ETF
2025-12-08,26.837494,,,AIRR,USD,ETF
2025-12-09,27.60017,,,AIRR,USD,ETF
2025-12-10,28.034433,,,AIRR,USD,ETF
2025-12-11,27.301613,,,AIRR,USD,ETF
2025-12-12,27.233759,,,AIRR,USD,ETF
2025-12-15,27.144194,,,AIRR,USD,ETF
2025-12-16,26.38966,,,AIRR,USD,ETF
2025-12-17,26.832066,,,AIRR,USD,ETF
2025-12-19,27.122478,,,AIRR,USD,ETF
2025-12-22,27.592028,,,AIRR,USD,ETF
2025-12-23,27.581171,,,AIRR,USD,ETF
2025-12-24,27.48889,,,AIRR,USD,ETF
2025-12-26,27.29347,,,AIRR,USD,ETF
2025-12-29,27.02477,,,AIRR,USD,ETF
2025-12-30,26.685501,,,AIRR,USD,ETF
2026-01-06,28.688541,,,AIRR,USD,ETF
2026-01-07,28.135424,,,AIRR,USD,ETF
2026-01-08,28.70635,,,AIRR,USD,ETF
2026-01-09,29.045172,,,AIRR,USD,ETF
2026-01-12,29.263937,,,AIRR,USD,ETF
2026-01-14,29.906895,,,AIRR,USD,ETF
2026-01-15,30.291069,,,AIRR,USD,ETF
2026-01-16,29.800179,,,AIRR,USD,ETF
2026-01-20,30.512503,,,AIRR,USD,ETF
2026-01-21,30.533844,,,AIRR,USD,ETF
2026-01-22,29.904226,,,AIRR,USD,ETF
2026-01-23,29.978928,,,AIRR,USD,ETF
2026-01-26,30.224371,,,AIRR,USD,ETF
2026-01-27,30.117657,,,AIRR,USD,ETF
2026-01-28,30.045624,,,AIRR,USD,ETF
2026-01-29,29.399998,,,AIRR,USD,ETF
2026-02-02,30.795298,,,AIRR,USD,ETF
2026-02-03,30.30174,,,AIRR,USD,ETF
2026-02-04,27.533468,,,AIRR,USD,ETF
2026-02-05,28.74893,,,AIRR,USD,ETF
2026-02-06,29.088581,,,AIRR,USD,ETF
2026-02-09,28.913904,,,AIRR,USD,ETF
2026-02-10,29.197754,,,AIRR,USD,ETF
2026-02-11,28.450523,,,AIRR,USD,ETF
2026-02-12,28.9042,,,AIRR,USD,ETF
2026-02-13,28.734375,,,AIRR,USD,ETF
2026-02-17,28.83627,,,AIRR,USD,ETF
2026-02-18,29.272963,,,AIRR,USD,ETF
2026-02-19,29.581072,,,AIRR,USD,ETF
2026-02-20,28.909052,,,AIRR,USD,ETF
2026-02-23,29.12012,,,AIRR,USD,ETF
2026-02-24,28.867807,,,AIRR,USD,ETF
2026-02-25,29.074022,,,AIRR,USD,ETF
2026-02-26,28.673723,,,AIRR,USD,ETF
2026-02-27,28.98426,,,AIRR,USD,ETF
2026-03-02,28.414133,,,AIRR,USD,ETF
2026-03-03,28.617922,,,AIRR,USD,ETF
2026-03-04,26.94733,,,AIRR,USD,ETF
2026-03-05,26.218319,,,AIRR,USD,ETF
2026-03-06,26.859468,,,AIRR,USD,ETF
2026-03-09,26.657625,,,AIRR,USD,ETF
2026-03-10,26.652876,,,AIRR,USD,ETF
2026-03-11,25.947609,,,AIRR,USD,ETF
2026-03-12,25.77901,,,AIRR,USD,ETF
2026-03-13,26.246813,,,AIRR,USD,ETF
2026-03-16,26.451033,,,AIRR,USD,ETF
2026-03-17,26.19457,,,AIRR,USD,ETF
2026-03-18,26.40354,,,AIRR,USD,ETF
2026-03-19,25.574793,,,AIRR,USD,ETF
2026-03-20,26.227816,,,AIRR,USD,ETF
2026-03-23,26.657625,,,AIRR,USD,ETF
2026-03-24,26.956827,,,AIRR,USD,ETF
2026-03-25,25.888243,,,AIRR,USD,ETF
2026-03-26,26.066341,,,AIRR,USD,ETF
2026-03-27,25.149734,,,AIRR,USD,ETF
2026-03-30,26.30618,,,AIRR,USD,ETF
2026-03-31,26.871344,,,AIRR,USD,ETF
2026-04-01,26.802479,,,AIRR,USD,ETF
2026-04-02,26.975826,,,AIRR,USD,ETF
2026-04-06,29.5344,,,AIRR,USD,ETF
2026-04-07,31.026354,,,AIRR,USD,ETF
2026-04-08,31.409103,,,AIRR,USD,ETF
2026-04-09,31.333593,,,AIRR,USD,ETF
2026-04-10,31.724157,,,AIRR,USD,ETF
2026-04-13,31.971516,,,AIRR,USD,ETF
