Date,trailingPE,forwardPE,priceToBook,priceToSalesTrailing12Months,trailingAnnualDividendYield,symbol,currency,quoteType
2025-09-05,19.99837,,,,,VYM,USD,ETF
2025-09-06,20.0357,,,,,VYM,USD,ETF
2025-09-07,20.0357,,,,,VYM,USD,ETF
2025-09-08,20.0357,,,,,VYM,USD,ETF
2025-09-09,20.050055,,,,,VYM,USD,ETF
2025-09-10,20.047186,,,,,VYM,USD,ETF
2025-10-31,20.188135,,,,,VYM,USD,ETF
2025-11-07,20.143618,,,,,VYM,USD,ETF
2025-11-10,20.403543,,,,,VYM,USD,ETF
2025-11-11,20.516993,,,,,VYM,USD,ETF
2025-11-12,20.284351,,,,,VYM,USD,ETF
2025-11-13,20.249884,,,,,VYM,USD,ETF
2025-11-14,20.038784,,,,,VYM,USD,ETF
2025-11-18,20.060326,,,,,VYM,USD,ETF
2025-11-19,19.879381,,,,,VYM,USD,ETF
2025-11-20,20.119205,,,,,VYM,USD,ETF
2025-11-21,20.280043,,,,,VYM,USD,ETF
2025-11-24,20.551458,,,,,VYM,USD,ETF
2025-11-25,20.735273,,,,,VYM,USD,ETF
2025-11-26,20.88606,,,,,VYM,USD,ETF
2025-11-28,20.677832,,,,,VYM,USD,ETF
2025-12-01,20.613207,,,,,VYM,USD,ETF
2025-12-02,20.832928,,,,,VYM,USD,ETF
2025-12-03,20.83867,,,,,VYM,USD,ETF
2025-12-04,20.853031,,,,,VYM,USD,ETF
2025-12-05,20.79128,,,,,VYM,USD,ETF
2025-12-08,20.7841,,,,,VYM,USD,ETF
2025-12-09,21.079927,,,,,VYM,USD,ETF
2025-12-10,21.223534,,,,,VYM,USD,ETF
2025-12-11,20.967915,,,,,VYM,USD,ETF
2025-12-12,20.952118,,,,,VYM,USD,ETF
2025-12-15,20.742455,,,,,VYM,USD,ETF
2025-12-16,20.687883,,,,,VYM,USD,ETF
2025-12-17,20.651981,,,,,VYM,USD,ETF
2025-12-19,20.583052,,,,,VYM,USD,ETF
2025-12-22,20.73671,,,,,VYM,USD,ETF
2025-12-23,20.83149,,,,,VYM,USD,ETF
2025-12-24,20.835798,,,,,VYM,USD,ETF
2025-12-26,20.77979,,,,,VYM,USD,ETF
